epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,1540.49,0.89431,1.37326,0.99442,0.78128,0.80029,0.85057,0.71235,0.68682,0.9134,0.91578,3.3497e-05,3.3497e-05,3.3497e-05
65,1565.03,0.89566,1.36745,0.99445,0.78619,0.79329,0.85028,0.71196,0.68729,0.91165,0.91533,3.1616e-05,3.1616e-05,3.1616e-05
66,1589.08,0.89907,1.37104,0.99144,0.78883,0.79643,0.85118,0.7133,0.6863,0.90784,0.91491,2.9735e-05,2.9735e-05,2.9735e-05
67,1612.85,0.89117,1.3593,0.99322,0.80174,0.7923,0.85314,0.71294,0.68937,0.90444,0.91564,2.7854e-05,2.7854e-05,2.7854e-05
68,1637.27,0.89488,1.36173,0.99325,0.79648,0.79631,0.85352,0.71548,0.68478,0.90129,0.915,2.5973e-05,2.5973e-05,2.5973e-05
69,1661.75,0.8917,1.35509,0.99177,0.808,0.79151,0.85464,0.71646,0.68288,0.89727,0.91382,2.4092e-05,2.4092e-05,2.4092e-05
70,1686.02,0.88735,1.3474,0.98759,0.81356,0.79287,0.8558,0.7174,0.68221,0.89536,0.9132,2.2211e-05,2.2211e-05,2.2211e-05
71,1711.06,0.84472,1.22679,0.98294,0.78901,0.77487,0.83934,0.69569,0.70353,0.91375,0.91062,2.033e-05,2.033e-05,2.033e-05
72,1734.5,0.81599,1.16471,0.96955,0.80158,0.7813,0.84541,0.70231,0.6956,0.89991,0.90884,1.8449e-05,1.8449e-05,1.8449e-05
73,1758.47,0.80955,1.14578,0.96871,0.79774,0.78943,0.84981,0.70758,0.68926,0.89099,0.90754,1.6568e-05,1.6568e-05,1.6568e-05
74,1782.16,0.80091,1.13263,0.96583,0.80317,0.79671,0.85341,0.71228,0.68488,0.88254,0.90614,1.4687e-05,1.4687e-05,1.4687e-05
75,1806.36,0.80417,1.13239,0.96639,0.80726,0.8004,0.85455,0.71376,0.68318,0.87866,0.90586,1.2806e-05,1.2806e-05,1.2806e-05
76,1830.8,0.80067,1.13046,0.96584,0.81207,0.80052,0.85642,0.7155,0.68184,0.87562,0.90531,1.0925e-05,1.0925e-05,1.0925e-05
77,1854.74,0.80086,1.12161,0.96114,0.81508,0.79988,0.85714,0.71642,0.68089,0.87349,0.90464,9.044e-06,9.044e-06,9.044e-06
78,1877.98,0.79729,1.12697,0.96315,0.81153,0.80617,0.85795,0.71704,0.68071,0.87168,0.90475,7.163e-06,7.163e-06,7.163e-06
79,1900.86,0.79574,1.11956,0.96225,0.81477,0.80516,0.85791,0.71771,0.67908,0.87044,0.90446,5.282e-06,5.282e-06,5.282e-06
80,1924.08,0.7949,1.11819,0.96508,0.81343,0.80456,0.8589,0.71896,0.67754,0.8687,0.90414,3.401e-06,3.401e-06,3.401e-06
