epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,399.865,0.82077,2.38661,0.99089,0.21056,0.20719,0.11623,0.09842,0.67928,2.3163,0.93929,0.000234607,0.000234607,0.000234607
59,406.806,0.81865,2.38202,0.9845,0.15808,0.19355,0.11506,0.09808,0.64338,2.3029,0.92368,0.000233407,0.000233407,0.000233407
60,413.462,0.80852,2.38602,0.98753,0.23776,0.18861,0.11645,0.09754,0.67947,2.31454,0.93675,0.000232207,0.000232207,0.000232207
61,420.874,0.80308,2.37463,0.98547,0.17153,0.21034,0.11578,0.09862,0.63224,2.2921,0.91971,0.000231007,0.000231007,0.000231007
62,427.77,0.80299,2.37571,0.9836,0.21347,0.18799,0.11499,0.09889,0.62958,2.28782,0.91896,0.000229807,0.000229807,0.000229807
63,434.65,0.79191,2.37386,0.97779,0.27122,0.19052,0.11963,0.1026,0.63678,2.2939,0.91734,0.000228607,0.000228607,0.000228607
64,441.181,0.8047,2.37747,0.98364,0.16794,0.20553,0.11773,0.10099,0.63623,2.29708,0.92325,0.000227408,0.000227408,0.000227408
65,447.821,0.79797,2.36549,0.98175,0.1656,0.20268,0.11639,0.09862,0.65658,2.29218,0.92654,0.000226208,0.000226208,0.000226208
66,454.604,0.79729,2.36968,0.97943,0.16307,0.21235,0.11427,0.09696,0.66006,2.29606,0.92642,0.000225008,0.000225008,0.000225008
67,461.414,0.78619,2.37106,0.97778,0.23353,0.20943,0.1202,0.10362,0.62796,2.28769,0.91821,0.000223808,0.000223808,0.000223808
68,468.112,0.79605,2.36779,0.97931,0.16963,0.18909,0.11685,0.09966,0.64995,2.29763,0.9261,0.000222608,0.000222608,0.000222608
69,474.824,0.79112,2.36452,0.97743,0.17677,0.18019,0.11926,0.1022,0.62818,2.28868,0.9158,0.000221408,0.000221408,0.000221408
70,481.542,0.78229,2.36099,0.97205,0.2097,0.2114,0.11882,0.10098,0.65594,2.29078,0.92474,0.000220208,0.000220208,0.000220208
71,488.192,0.78773,2.35807,0.97448,0.18035,0.20051,0.12005,0.10329,0.62749,2.27664,0.91394,0.000219008,0.000219008,0.000219008
72,494.831,0.78972,2.35431,0.97229,0.14837,0.21884,0.11711,0.09982,0.63961,2.28007,0.9165,0.000217809,0.000217809,0.000217809
73,501.405,0.77639,2.35507,0.9717,0.1885,0.20881,0.12162,0.10431,0.61691,2.27542,0.91364,0.000216609,0.000216609,0.000216609
74,508.048,0.77854,2.35592,0.97406,0.18829,0.21506,0.12301,0.10576,0.61953,2.27707,0.9144,0.000215409,0.000215409,0.000215409
75,514.864,0.77944,2.36007,0.97806,0.21402,0.20751,0.12008,0.10273,0.62283,2.28131,0.91482,0.000214209,0.000214209,0.000214209
76,521.876,0.77688,2.35179,0.97017,0.17424,0.2154,0.12183,0.10381,0.61933,2.2765,0.91052,0.000213009,0.000213009,0.000213009
77,528.456,0.77585,2.34812,0.97222,0.15375,0.21875,0.12158,0.1046,0.61659,2.27556,0.90859,0.000211809,0.000211809,0.000211809
78,535.206,0.76824,2.34586,0.97005,0.18235,0.21268,0.12102,0.10424,0.61229,2.27227,0.9096,0.000210609,0.000210609,0.000210609
79,541.935,0.77224,2.34988,0.9699,0.18162,0.21734,0.12208,0.10476,0.61868,2.27059,0.91216,0.000209409,0.000209409,0.000209409
80,548.747,0.76514,2.33929,0.96075,0.21956,0.21582,0.12082,0.10298,0.6355,2.27132,0.91756,0.000208209,0.000208209,0.000208209
81,555.8,0.77217,2.34649,0.97007,0.22468,0.20726,0.12289,0.10562,0.61107,2.25831,0.90727,0.00020701,0.00020701,0.00020701
