epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,452.165,0.76164,0.81869,0.96449,0.97318,0.95969,0.98971,0.84851,0.62166,0.54005,0.91232,0.000169013,0.000169013,0.000169013
69,458.703,0.75881,0.81101,0.96289,0.97686,0.96202,0.98976,0.85043,0.61022,0.52933,0.9085,0.000167014,0.000167014,0.000167014
70,465.591,0.75232,0.81052,0.9581,0.97348,0.95718,0.9896,0.84789,0.62268,0.53481,0.91133,0.000165014,0.000165014,0.000165014
71,472.447,0.75325,0.80401,0.95918,0.96777,0.96207,0.98962,0.85041,0.61229,0.53318,0.91083,0.000163014,0.000163014,0.000163014
72,479.04,0.75102,0.80375,0.95651,0.97586,0.96024,0.98944,0.85073,0.61697,0.52678,0.91013,0.000161014,0.000161014,0.000161014
73,486.02,0.73919,0.78149,0.9563,0.97372,0.96305,0.98971,0.85237,0.61584,0.52708,0.91076,0.000159014,0.000159014,0.000159014
74,492.435,0.75191,0.79992,0.95994,0.98092,0.95311,0.99038,0.85405,0.60492,0.52105,0.90456,0.000157015,0.000157015,0.000157015
75,498.924,0.74659,0.80283,0.9624,0.97545,0.95731,0.9901,0.85187,0.61197,0.52555,0.90604,0.000155015,0.000155015,0.000155015
76,505.64,0.74258,0.78624,0.95415,0.97913,0.95324,0.99034,0.85333,0.60738,0.52196,0.90384,0.000153015,0.000153015,0.000153015
77,512.272,0.74263,0.79607,0.95723,0.97226,0.96373,0.98993,0.85156,0.60983,0.52099,0.90491,0.000151015,0.000151015,0.000151015
78,518.664,0.73308,0.78133,0.9531,0.97914,0.96569,0.99042,0.85075,0.60749,0.52281,0.90701,0.000149015,0.000149015,0.000149015
79,525.129,0.73698,0.78252,0.95329,0.98076,0.96546,0.99093,0.85577,0.59625,0.51103,0.90077,0.000147016,0.000147016,0.000147016
80,531.697,0.73046,0.76585,0.94433,0.97631,0.96807,0.99129,0.85131,0.61072,0.51506,0.9044,0.000145016,0.000145016,0.000145016
81,538.587,0.73946,0.7769,0.95383,0.97794,0.96999,0.99036,0.85263,0.60701,0.51749,0.904,0.000143016,0.000143016,0.000143016
82,544.978,0.72568,0.77023,0.94761,0.97657,0.96588,0.99069,0.85175,0.60889,0.51492,0.90593,0.000141016,0.000141016,0.000141016
83,551.531,0.72441,0.76531,0.95174,0.97852,0.96985,0.99111,0.85804,0.59673,0.50726,0.90218,0.000139016,0.000139016,0.000139016
84,558.368,0.72123,0.7614,0.94628,0.97627,0.96876,0.99051,0.85661,0.59941,0.50689,0.90208,0.000137017,0.000137017,0.000137017
85,564.803,0.72527,0.76755,0.94879,0.97526,0.97027,0.991,0.85795,0.59423,0.5034,0.89905,0.000135017,0.000135017,0.000135017
86,571.35,0.72317,0.75857,0.94633,0.98186,0.96721,0.9909,0.85806,0.59046,0.50047,0.89739,0.000133017,0.000133017,0.000133017
87,578.083,0.72168,0.75623,0.94705,0.98086,0.96781,0.99124,0.85697,0.5955,0.50276,0.89882,0.000131017,0.000131017,0.000131017
88,584.677,0.723,0.75771,0.9435,0.97815,0.97189,0.99166,0.85822,0.59533,0.50209,0.89631,0.000129017,0.000129017,0.000129017
89,591.053,0.72608,0.75294,0.94582,0.98579,0.96638,0.99177,0.86118,0.58321,0.49763,0.89695,0.000127018,0.000127018,0.000127018
90,597.591,0.71958,0.76005,0.94642,0.97825,0.96865,0.9914,0.8608,0.59057,0.49941,0.8967,0.000125018,0.000125018,0.000125018
91,603.98,0.7233,0.75946,0.95096,0.97936,0.97211,0.99173,0.86217,0.58082,0.49026,0.89397,0.000123018,0.000123018,0.000123018
92,610.658,0.71115,0.74393,0.94131,0.97535,0.97044,0.99163,0.85984,0.5879,0.49405,0.89561,0.000121018,0.000121018,0.000121018
93,617.343,0.71194,0.74475,0.94303,0.97842,0.97286,0.99154,0.86236,0.5831,0.48986,0.89286,0.000119018,0.000119018,0.000119018
94,623.905,0.71521,0.73486,0.9378,0.98195,0.97095,0.99154,0.86072,0.58366,0.48808,0.89281,0.000117019,0.000117019,0.000117019
95,630.252,0.71258,0.7509,0.94426,0.98277,0.97099,0.99139,0.8587,0.58712,0.49113,0.89343,0.000115019,0.000115019,0.000115019
96,637.414,0.71412,0.75346,0.9437,0.98136,0.96624,0.99176,0.86431,0.57901,0.48543,0.89119,0.000113019,0.000113019,0.000113019
97,643.866,0.70489,0.73392,0.9402,0.97669,0.97123,0.99153,0.85605,0.60518,0.49835,0.90002,0.000111019,0.000111019,0.000111019
98,650.5,0.70929,0.74206,0.9386,0.98216,0.97147,0.99203,0.86202,0.58791,0.48999,0.89313,0.000109019,0.000109019,0.000109019
99,656.977,0.70485,0.73547,0.93653,0.97821,0.9715,0.99165,0.86046,0.58817,0.49086,0.89233,0.00010702,0.00010702,0.00010702
100,663.657,0.70928,0.73547,0.94088,0.98372,0.96832,0.99213,0.8615,0.58356,0.48533,0.89396,0.00010502,0.00010502,0.00010502
101,670.177,0.69919,0.7313,0.9394,0.98386,0.96763,0.99204,0.86204,0.58193,0.48161,0.89068,0.00010302,0.00010302,0.00010302
102,676.619,0.70845,0.73588,0.94055,0.98112,0.97196,0.99168,0.85911,0.59497,0.4875,0.89551,0.00010102,0.00010102,0.00010102
103,683.341,0.70694,0.72683,0.93786,0.98523,0.97164,0.99171,0.86356,0.57765,0.48124,0.89064,9.90204e-05,9.90204e-05,9.90204e-05
104,689.703,0.70171,0.73397,0.93975,0.98005,0.96877,0.99164,0.86061,0.58229,0.48105,0.89065,9.70206e-05,9.70206e-05,9.70206e-05
105,695.916,0.70006,0.7219,0.9392,0.9807,0.97346,0.99202,0.86169,0.58012,0.48011,0.89122,9.50208e-05,9.50208e-05,9.50208e-05
106,702.231,0.69789,0.72113,0.93262,0.98562,0.96738,0.9914,0.86066,0.58291,0.47937,0.89063,9.3021e-05,9.3021e-05,9.3021e-05
107,708.537,0.69625,0.71298,0.93258,0.98254,0.96988,0.99231,0.86331,0.58077,0.48044,0.8909,9.10212e-05,9.10212e-05,9.10212e-05
108,714.868,0.70023,0.72261,0.93639,0.98087,0.96994,0.99186,0.86238,0.58093,0.47934,0.89053,8.90214e-05,8.90214e-05,8.90214e-05
109,721.9,0.69461,0.71419,0.93162,0.98173,0.9706,0.9923,0.86216,0.58012,0.47493,0.89145,8.70216e-05,8.70216e-05,8.70216e-05
110,728.614,0.69919,0.72283,0.93562,0.98571,0.97001,0.99214,0.86528,0.57408,0.47472,0.8899,8.50218e-05,8.50218e-05,8.50218e-05
111,735.242,0.69118,0.7121,0.93436,0.9786,0.97285,0.99247,0.86487,0.57302,0.47566,0.88767,8.3022e-05,8.3022e-05,8.3022e-05
112,741.901,0.69683,0.7156,0.93276,0.98449,0.97202,0.99255,0.86282,0.57846,0.47429,0.88876,8.10222e-05,8.10222e-05,8.10222e-05
113,748.175,0.68558,0.70565,0.93051,0.98497,0.97466,0.99257,0.86278,0.57813,0.47362,0.88959,7.90224e-05,7.90224e-05,7.90224e-05
114,770.589,0.69081,0.70946,0.928,0.98193,0.97429,0.99242,0.86331,0.57395,0.47259,0.88897,7.70226e-05,7.70226e-05,7.70226e-05
115,777.176,0.6837,0.70512,0.93094,0.98476,0.96766,0.99213,0.86197,0.57929,0.47347,0.89142,7.50228e-05,7.50228e-05,7.50228e-05
116,783.805,0.68644,0.70818,0.9296,0.98107,0.97365,0.99229,0.86472,0.57036,0.46866,0.88701,7.3023e-05,7.3023e-05,7.3023e-05
117,790.623,0.68926,0.70691,0.93244,0.98264,0.9743,0.99246,0.8645,0.57201,0.46879,0.8875,7.10232e-05,7.10232e-05,7.10232e-05
118,796.981,0.68624,0.70955,0.93193,0.97753,0.97155,0.99226,0.86375,0.57751,0.47299,0.88832,6.90234e-05,6.90234e-05,6.90234e-05
119,803.251,0.68076,0.69329,0.9278,0.9771,0.97742,0.99244,0.86384,0.57374,0.47148,0.88702,6.70236e-05,6.70236e-05,6.70236e-05
120,809.886,0.69339,0.71065,0.92711,0.9857,0.96966,0.99248,0.8656,0.57166,0.46713,0.88684,6.50238e-05,6.50238e-05,6.50238e-05
121,816.569,0.68426,0.70057,0.92565,0.98532,0.97067,0.9924,0.86553,0.57054,0.46751,0.88753,6.3024e-05,6.3024e-05,6.3024e-05
