epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,582.845,0.72617,0.42745,0.93691,0.9932,0.98867,0.99481,0.88903,0.54833,0.33758,0.87601,0.00152975,0.00152975,0.00152975
21,610.871,0.72676,0.42515,0.93707,0.9932,0.98934,0.99476,0.89411,0.52571,0.33476,0.87027,0.001505,0.001505,0.001505
22,639.519,0.71637,0.4195,0.93409,0.99407,0.99041,0.99476,0.88547,0.52732,0.33419,0.86928,0.00148025,0.00148025,0.00148025
23,668.388,0.71308,0.41733,0.93337,0.99247,0.99107,0.99475,0.89202,0.51897,0.32156,0.86613,0.0014555,0.0014555,0.0014555
24,697.11,0.70486,0.41187,0.93087,0.99241,0.99222,0.99489,0.89681,0.51464,0.32294,0.86494,0.00143075,0.00143075,0.00143075
25,725.091,0.69708,0.40803,0.92576,0.99536,0.99078,0.99482,0.90097,0.50881,0.3149,0.86461,0.001406,0.001406,0.001406
26,754.698,0.69267,0.40338,0.92554,0.99487,0.9902,0.9949,0.89931,0.50137,0.31451,0.86193,0.00138125,0.00138125,0.00138125
27,784.755,0.69077,0.40155,0.9248,0.99482,0.99164,0.99491,0.90842,0.49851,0.30772,0.86181,0.0013565,0.0013565,0.0013565
28,813.375,0.6837,0.39756,0.92128,0.99437,0.99244,0.99485,0.89557,0.50254,0.30906,0.85983,0.00133175,0.00133175,0.00133175
29,840.961,0.68457,0.39728,0.92201,0.99354,0.99294,0.99485,0.90223,0.49902,0.31007,0.86065,0.001307,0.001307,0.001307
30,869.764,0.67658,0.39299,0.91936,0.99467,0.99456,0.99484,0.90251,0.48513,0.30258,0.85569,0.00128225,0.00128225,0.00128225
31,898.049,0.673,0.39107,0.91776,0.99552,0.9937,0.99494,0.90164,0.49574,0.30059,0.8571,0.0012575,0.0012575,0.0012575
32,926.984,0.67119,0.38769,0.91712,0.99466,0.99302,0.99491,0.90124,0.49935,0.30092,0.85912,0.00123275,0.00123275,0.00123275
33,955.307,0.66929,0.38771,0.91697,0.99342,0.99323,0.99487,0.90349,0.47954,0.29755,0.85374,0.001208,0.001208,0.001208
34,983.479,0.66237,0.3841,0.91393,0.99409,0.99294,0.99488,0.91327,0.47445,0.29167,0.85192,0.00118325,0.00118325,0.00118325
35,1011.67,0.65908,0.38059,0.91332,0.99681,0.99054,0.99492,0.91556,0.47416,0.29099,0.85243,0.0011585,0.0011585,0.0011585
36,1040.27,0.65637,0.37886,0.91097,0.99475,0.99395,0.99495,0.9113,0.48464,0.29249,0.85299,0.00113375,0.00113375,0.00113375
37,1068.53,0.65423,0.37736,0.91021,0.99539,0.99452,0.99496,0.90213,0.48961,0.29054,0.85474,0.001109,0.001109,0.001109
38,1097.37,0.64734,0.37187,0.90963,0.99453,0.99467,0.99488,0.91465,0.47806,0.28596,0.85134,0.00108425,0.00108425,0.00108425
39,1125.27,0.64882,0.37376,0.91178,0.99625,0.99474,0.99494,0.91479,0.46616,0.28133,0.8494,0.0010595,0.0010595,0.0010595
40,1154.52,0.64208,0.37034,0.9074,0.99566,0.99496,0.99492,0.92009,0.45632,0.27699,0.8465,0.00103475,0.00103475,0.00103475
41,1183.66,0.64007,0.36708,0.9076,0.99625,0.99425,0.99489,0.91939,0.45972,0.27662,0.84724,0.00101,0.00101,0.00101
42,1211.31,0.63678,0.36612,0.90533,0.99754,0.99495,0.99488,0.91878,0.45439,0.27548,0.84553,0.00098525,0.00098525,0.00098525
43,1239.9,0.63784,0.36555,0.9064,0.99528,0.99582,0.99489,0.91848,0.4505,0.27087,0.8439,0.0009605,0.0009605,0.0009605
44,1267.81,0.63212,0.36145,0.90454,0.99639,0.99481,0.99495,0.91706,0.45419,0.27272,0.84429,0.00093575,0.00093575,0.00093575
45,1295.8,0.63336,0.3629,0.90635,0.99561,0.99395,0.99496,0.9188,0.45109,0.27119,0.84403,0.000911,0.000911,0.000911
46,1324.75,0.63008,0.35912,0.90216,0.99553,0.99557,0.99498,0.91706,0.45051,0.2693,0.84323,0.00088625,0.00088625,0.00088625
47,1352.41,0.6319,0.36068,0.90459,0.99653,0.99289,0.99495,0.92162,0.44739,0.27095,0.84294,0.0008615,0.0008615,0.0008615
48,1380.73,0.62061,0.35582,0.90162,0.99693,0.99524,0.99492,0.92336,0.4462,0.26667,0.84244,0.00083675,0.00083675,0.00083675
49,1408.82,0.62319,0.35502,0.90133,0.99482,0.9955,0.99495,0.92184,0.44544,0.26751,0.84278,0.000812,0.000812,0.000812
50,1437.09,0.61627,0.35127,0.90031,0.99665,0.99496,0.99495,0.92503,0.4439,0.26346,0.84217,0.00078725,0.00078725,0.00078725
51,1464.94,0.61484,0.35068,0.90018,0.99568,0.99578,0.99494,0.92463,0.44298,0.26074,0.84076,0.0007625,0.0007625,0.0007625
52,1494.44,0.61454,0.34877,0.90007,0.9951,0.99591,0.99494,0.92512,0.44014,0.26184,0.84062,0.00073775,0.00073775,0.00073775
53,1521.96,0.60757,0.34738,0.8969,0.99525,0.99691,0.99497,0.92391,0.44247,0.26091,0.8404,0.000713,0.000713,0.000713
54,1549.8,0.60826,0.34627,0.89773,0.99482,0.99608,0.99497,0.92553,0.4398,0.25995,0.84003,0.00068825,0.00068825,0.00068825
55,1598.67,0.60555,0.34434,0.89751,0.99769,0.9939,0.99498,0.92863,0.43327,0.2569,0.83893,0.0006635,0.0006635,0.0006635
56,1653.45,0.60595,0.34401,0.89763,0.99683,0.99611,0.99499,0.92759,0.43184,0.25899,0.8381,0.00063875,0.00063875,0.00063875
57,1681.35,0.60441,0.34297,0.89734,0.99581,0.99428,0.99498,0.928,0.43272,0.25675,0.8376,0.000614,0.000614,0.000614
58,1708.79,0.59897,0.33962,0.89341,0.9967,0.99424,0.99495,0.92896,0.42988,0.25631,0.83724,0.00058925,0.00058925,0.00058925
59,1736.36,0.59904,0.33954,0.89378,0.9964,0.99575,0.99497,0.92975,0.42821,0.25487,0.8365,0.0005645,0.0005645,0.0005645
60,1765.6,0.59701,0.33727,0.89387,0.99463,0.99424,0.9949,0.92913,0.42931,0.25309,0.83692,0.00053975,0.00053975,0.00053975
61,1793.58,0.59714,0.33733,0.89246,0.99611,0.99606,0.99497,0.93036,0.43029,0.25109,0.83718,0.000515,0.000515,0.000515
62,1831.89,0.59556,0.33644,0.89502,0.99597,0.9969,0.99498,0.9299,0.42795,0.25052,0.83651,0.00049025,0.00049025,0.00049025
63,1859.7,0.59406,0.33709,0.89275,0.9964,0.99524,0.99496,0.93163,0.42557,0.25155,0.83563,0.0004655,0.0004655,0.0004655
64,1887.14,0.59549,0.33632,0.89252,0.99625,0.99553,0.99496,0.93125,0.42552,0.25246,0.8358,0.00044075,0.00044075,0.00044075
65,1915.61,0.59025,0.33371,0.89178,0.99672,0.99539,0.99498,0.93057,0.42454,0.24988,0.8354,0.000416,0.000416,0.000416
66,1943.73,0.58714,0.33184,0.89281,0.99669,0.99524,0.99498,0.93148,0.42357,0.25032,0.83551,0.00039125,0.00039125,0.00039125
67,1972.13,0.58335,0.32944,0.88743,0.9974,0.99552,0.99498,0.93226,0.42126,0.24832,0.83464,0.0003665,0.0003665,0.0003665
68,1999.91,0.58411,0.32888,0.88812,0.99787,0.99539,0.99499,0.93228,0.42138,0.24787,0.83428,0.00034175,0.00034175,0.00034175
69,2028.59,0.58054,0.328,0.88924,0.99603,0.99683,0.99498,0.93315,0.41881,0.24807,0.8339,0.000317,0.000317,0.000317
70,2056.88,0.58123,0.32603,0.88628,0.9954,0.99726,0.99499,0.93293,0.41995,0.24627,0.83393,0.00029225,0.00029225,0.00029225
71,2085.8,0.51388,0.30116,0.85992,0.99689,0.99611,0.99498,0.91972,0.42375,0.25293,0.83542,0.0002675,0.0002675,0.0002675
72,2113.75,0.50485,0.29206,0.85617,0.99755,0.99539,0.99498,0.92012,0.42254,0.25334,0.83513,0.00024275,0.00024275,0.00024275
73,2142.54,0.5011,0.28759,0.85491,0.99678,0.99625,0.99498,0.92019,0.42297,0.249,0.83413,0.000218,0.000218,0.000218
74,2170.69,0.49828,0.28761,0.85268,0.99661,0.99625,0.99499,0.92073,0.42244,0.24697,0.83373,0.00019325,0.00019325,0.00019325
75,2199.16,0.49358,0.28437,0.85239,0.99784,0.99625,0.99498,0.92187,0.41956,0.24623,0.83317,0.0001685,0.0001685,0.0001685
76,2227.08,0.48993,0.2824,0.85223,0.99724,0.99712,0.99499,0.92126,0.41941,0.24265,0.83277,0.00014375,0.00014375,0.00014375
77,2254.86,0.48753,0.28024,0.85115,0.99666,0.99755,0.99499,0.92218,0.41797,0.24015,0.83233,0.000119,0.000119,0.000119
78,2283.06,0.48872,0.28052,0.85202,0.99741,0.99701,0.99499,0.92254,0.417,0.23849,0.8321,9.425e-05,9.425e-05,9.425e-05
79,2310.36,0.48565,0.27972,0.8491,0.99777,0.99697,0.99499,0.92325,0.41696,0.23748,0.83195,6.95e-05,6.95e-05,6.95e-05
80,2338.22,0.48716,0.27873,0.84973,0.99778,0.99683,0.99499,0.9228,0.41598,0.23773,0.83182,4.475e-05,4.475e-05,4.475e-05
