epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,2337.15,0.58459,0.7513,0.88261,0.94686,0.91754,0.95978,0.88377,0.4171,0.45738,0.82828,0.004786,0.004786,0.004786
81,2366.38,0.57795,0.74326,0.87989,0.94818,0.91088,0.9587,0.88314,0.41624,0.45816,0.82813,0.00472,0.00472,0.00472
82,2396.55,0.58106,0.75092,0.8824,0.95464,0.90748,0.96042,0.88466,0.41579,0.4558,0.82786,0.004654,0.004654,0.004654
83,2426.11,0.57609,0.74399,0.88167,0.94645,0.91784,0.96105,0.88612,0.41384,0.4528,0.82752,0.004588,0.004588,0.004588
84,2455.37,0.57526,0.73494,0.87978,0.95044,0.91703,0.96141,0.88633,0.41313,0.45177,0.82726,0.004522,0.004522,0.004522
85,2483.87,0.57689,0.7399,0.87888,0.954,0.9151,0.96117,0.88694,0.41158,0.45024,0.82694,0.004456,0.004456,0.004456
86,2512.52,0.57663,0.73841,0.88062,0.95541,0.91077,0.96091,0.88647,0.41152,0.4506,0.8269,0.00439,0.00439,0.00439
87,2541.95,0.57705,0.74225,0.87981,0.95754,0.90779,0.96027,0.88684,0.41009,0.45068,0.82669,0.004324,0.004324,0.004324
88,2572.01,0.57579,0.73984,0.88022,0.9514,0.91111,0.96036,0.88685,0.4094,0.44991,0.82628,0.004258,0.004258,0.004258
89,2600.53,0.57101,0.73483,0.87959,0.94994,0.91453,0.96047,0.88743,0.40846,0.44848,0.82637,0.004192,0.004192,0.004192
90,2629.19,0.56968,0.72912,0.8786,0.95305,0.90897,0.96006,0.88712,0.40869,0.44779,0.82601,0.004126,0.004126,0.004126
91,2658.47,0.57385,0.7392,0.87896,0.94992,0.91266,0.96012,0.88748,0.40883,0.44676,0.82595,0.00406,0.00406,0.00406
92,2687.45,0.57003,0.72179,0.878,0.94715,0.91895,0.9609,0.88897,0.40834,0.44556,0.82594,0.003994,0.003994,0.003994
93,2716.66,0.56801,0.72809,0.87712,0.95185,0.91438,0.96138,0.88941,0.40735,0.44506,0.82571,0.003928,0.003928,0.003928
94,2746.3,0.5667,0.72336,0.87674,0.95847,0.90913,0.96161,0.88868,0.40736,0.44382,0.8258,0.003862,0.003862,0.003862
95,2775.72,0.5685,0.72275,0.87681,0.9557,0.91167,0.96151,0.88899,0.40568,0.44278,0.82505,0.003796,0.003796,0.003796
96,2804.46,0.56579,0.72788,0.87892,0.95246,0.91338,0.96148,0.88874,0.40552,0.44202,0.82498,0.00373,0.00373,0.00373
97,2833.05,0.56547,0.72655,0.87815,0.95277,0.91322,0.9611,0.88897,0.40481,0.44192,0.82487,0.003664,0.003664,0.003664
98,2862.54,0.56177,0.71643,0.87637,0.95144,0.9138,0.96158,0.88951,0.4051,0.44028,0.82485,0.003598,0.003598,0.003598
99,2891.34,0.5644,0.72219,0.87772,0.95236,0.91125,0.96132,0.88944,0.40486,0.44087,0.82473,0.003532,0.003532,0.003532
100,2920.26,0.56121,0.71879,0.87625,0.95247,0.91042,0.96096,0.88948,0.40377,0.44096,0.82437,0.003466,0.003466,0.003466
101,2948.93,0.56043,0.71408,0.87485,0.94846,0.91379,0.96102,0.88958,0.40295,0.43989,0.82417,0.0034,0.0034,0.0034
102,2978.11,0.55818,0.71081,0.87409,0.94826,0.91645,0.96121,0.88993,0.40251,0.43989,0.82396,0.003334,0.003334,0.003334
103,3006.96,0.56138,0.71749,0.87669,0.94713,0.91989,0.96153,0.89094,0.40194,0.43869,0.82386,0.003268,0.003268,0.003268
104,3036.09,0.55687,0.7143,0.87505,0.95011,0.91768,0.96179,0.89091,0.40234,0.43774,0.82391,0.003202,0.003202,0.003202
105,3064.34,0.55481,0.70865,0.8735,0.9515,0.91609,0.96207,0.89175,0.40141,0.4371,0.82364,0.003136,0.003136,0.003136
106,3093.59,0.55623,0.70623,0.8731,0.95225,0.91481,0.962,0.89151,0.40103,0.43619,0.82351,0.00307,0.00307,0.00307
107,3123.25,0.5552,0.71142,0.87413,0.95272,0.91366,0.96207,0.89166,0.40042,0.43528,0.82333,0.003004,0.003004,0.003004
108,3152.98,0.55084,0.69985,0.87195,0.95971,0.90846,0.96212,0.89162,0.39999,0.4348,0.82323,0.002938,0.002938,0.002938
109,3180.65,0.55395,0.70353,0.87357,0.95591,0.91157,0.96198,0.89202,0.39951,0.43445,0.82314,0.002872,0.002872,0.002872
