epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,6210.09,0.38843,0.3472,0.81964,0.99003,0.99166,0.99342,0.97059,0.26003,0.1733,0.79489,0.004159,0.004159,0.004159
61,6357.32,0.38461,0.34335,0.81817,0.99024,0.99145,0.99344,0.97066,0.25976,0.17292,0.79483,0.00406,0.00406,0.00406
62,6484.8,0.38617,0.34395,0.81915,0.99017,0.9914,0.99345,0.971,0.2592,0.17249,0.79478,0.003961,0.003961,0.003961
63,6609.77,0.38381,0.34401,0.81833,0.99025,0.99129,0.99345,0.97111,0.25875,0.17217,0.79472,0.003862,0.003862,0.003862
64,6732.38,0.38327,0.3412,0.81829,0.99089,0.99086,0.99347,0.97115,0.2584,0.17168,0.79466,0.003763,0.003763,0.003763
65,6856.17,0.38044,0.33706,0.81808,0.9889,0.99289,0.99348,0.97148,0.25794,0.17127,0.79459,0.003664,0.003664,0.003664
66,6978.81,0.38238,0.33922,0.81798,0.99046,0.99135,0.99349,0.97153,0.2577,0.17107,0.79456,0.003565,0.003565,0.003565
67,7070.68,0.37961,0.33362,0.81729,0.99058,0.99128,0.9935,0.97173,0.25723,0.17072,0.79451,0.003466,0.003466,0.003466
68,7139.66,0.37744,0.33427,0.81795,0.98889,0.9931,0.99351,0.97167,0.25689,0.17037,0.79447,0.003367,0.003367,0.003367
69,7210.24,0.37613,0.33026,0.81638,0.99059,0.9915,0.99352,0.97175,0.25662,0.17009,0.79441,0.003268,0.003268,0.003268
70,7279.5,0.37745,0.33331,0.81751,0.9907,0.99146,0.99354,0.9718,0.25636,0.1699,0.79438,0.003169,0.003169,0.003169
71,7350.61,0.37322,0.3286,0.81636,0.99045,0.99175,0.99356,0.97184,0.25613,0.16968,0.79435,0.00307,0.00307,0.00307
72,7456.4,0.37479,0.33125,0.81657,0.99081,0.9913,0.99357,0.9719,0.25594,0.16935,0.79431,0.002971,0.002971,0.002971
73,7526.86,0.37278,0.32719,0.81705,0.99076,0.99147,0.99358,0.97211,0.25571,0.16912,0.79427,0.002872,0.002872,0.002872
74,7596.33,0.3714,0.32439,0.81569,0.99077,0.9916,0.99359,0.97223,0.2555,0.16886,0.79422,0.002773,0.002773,0.002773
75,7666.27,0.37039,0.32591,0.8165,0.99079,0.99175,0.9936,0.97233,0.2552,0.16851,0.79418,0.002674,0.002674,0.002674
