epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,369.02,0.83023,1.10959,1.00807,0.89414,0.89151,0.94411,0.79664,0.66764,0.75333,0.94783,0.000195011,0.000195011,0.000195011
56,375.633,0.83041,1.0946,1.00374,0.90225,0.8798,0.9484,0.80575,0.66504,0.74369,0.93998,0.000193011,0.000193011,0.000193011
57,382.356,0.82128,1.08333,0.9966,0.89005,0.8934,0.94666,0.80355,0.65468,0.73732,0.93755,0.000191011,0.000191011,0.000191011
58,388.916,0.82592,1.07781,1.00153,0.90487,0.87935,0.94859,0.7931,0.69042,0.73604,0.9565,0.000189011,0.000189011,0.000189011
59,395.34,0.82027,1.06405,0.99285,0.9083,0.89523,0.95375,0.80828,0.65459,0.71467,0.9359,0.000187012,0.000187012,0.000187012
60,402.185,0.81213,1.06214,0.99674,0.90043,0.8892,0.94839,0.78869,0.71815,0.75128,0.96208,0.000185012,0.000185012,0.000185012
61,408.71,0.80536,1.06001,0.99492,0.9019,0.88729,0.95074,0.80761,0.65186,0.72144,0.9356,0.000183012,0.000183012,0.000183012
62,415.628,0.8085,1.04962,0.99234,0.91542,0.89629,0.9564,0.81434,0.64242,0.6942,0.92877,0.000181012,0.000181012,0.000181012
63,422.286,0.79618,1.02528,0.98605,0.90183,0.89376,0.95493,0.81292,0.65502,0.7043,0.9342,0.000179012,0.000179012,0.000179012
64,428.904,0.80473,1.04366,0.99135,0.92363,0.89803,0.95718,0.81294,0.65422,0.69083,0.93612,0.000177013,0.000177013,0.000177013
65,435.509,0.79843,1.02792,0.98957,0.92212,0.89996,0.96,0.81485,0.64843,0.6842,0.93327,0.000175013,0.000175013,0.000175013
66,442.392,0.79555,1.01996,0.98476,0.92116,0.9108,0.96071,0.81881,0.63655,0.67743,0.92604,0.000173013,0.000173013,0.000173013
67,449.051,0.78703,1.00998,0.98499,0.92658,0.90459,0.96399,0.82325,0.63163,0.66974,0.92811,0.000171013,0.000171013,0.000171013
68,455.944,0.79847,1.01866,0.98707,0.9286,0.89326,0.96199,0.8159,0.64942,0.67505,0.92919,0.000169013,0.000169013,0.000169013
69,462.732,0.79447,1.00105,0.9856,0.91901,0.91323,0.96125,0.82046,0.62966,0.66215,0.92444,0.000167014,0.000167014,0.000167014
70,469.6,0.78501,1.00254,0.97982,0.92248,0.89437,0.95939,0.82221,0.62593,0.66194,0.92165,0.000165014,0.000165014,0.000165014
71,476.047,0.78304,0.99272,0.97886,0.91477,0.90212,0.95951,0.82027,0.63444,0.67122,0.92333,0.000163014,0.000163014,0.000163014
72,482.632,0.78876,1.0024,0.97816,0.91293,0.91318,0.9624,0.82119,0.63582,0.65936,0.92574,0.000161014,0.000161014,0.000161014
73,489.753,0.77055,0.96301,0.97613,0.92523,0.90892,0.96397,0.82623,0.61825,0.64827,0.9185,0.000159014,0.000159014,0.000159014
74,496.611,0.78305,0.98054,0.98137,0.91544,0.91557,0.96174,0.82326,0.62766,0.65267,0.92299,0.000157015,0.000157015,0.000157015
75,503.39,0.78051,0.99037,0.98363,0.91044,0.91725,0.96298,0.82495,0.6297,0.65344,0.92535,0.000155015,0.000155015,0.000155015
76,510.348,0.77772,0.96621,0.97593,0.92701,0.92222,0.96596,0.82956,0.61475,0.63815,0.91668,0.000153015,0.000153015,0.000153015
77,517.042,0.77864,0.97345,0.97787,0.92108,0.91288,0.96443,0.82441,0.63406,0.64637,0.92327,0.000151015,0.000151015,0.000151015
78,523.508,0.76652,0.95951,0.97463,0.93786,0.90629,0.96552,0.8279,0.62617,0.6351,0.92163,0.000149015,0.000149015,0.000149015
79,529.895,0.77115,0.96315,0.97475,0.92581,0.91117,0.96466,0.8232,0.63588,0.64125,0.92537,0.000147016,0.000147016,0.000147016
80,536.334,0.76128,0.94262,0.9648,0.91622,0.92899,0.96578,0.82064,0.6437,0.63608,0.92967,0.000145016,0.000145016,0.000145016
